/*C3*/SET SCHEMA PUBLIC
CONNECT USER SA
/*C4*/SET SCHEMA PUBLIC
CONNECT USER SA
/*C3*/INSERT INTO FLOW_METRICS VALUES(1339019177,'demo','personalization','targetting','ABC','18','flowlet-A','1','in',-1207828384)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-C','2','in',279547664)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-C','2','out',678382392)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-C','2','ops',1593484544)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-D','1','in',1004751600)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-D','1','out',1742730688)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-D','1','ops',-2130864136)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-D','2','in',-996788208)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-D','2','out',1056571280)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-D','2','ops',1632578552)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-A','1','in',1649409520)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-A','1','out',-1480095224)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-A','1','ops',1034148816)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-A','2','in',384399424)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-A','2','out',1960891960)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-A','2','ops',-1752898392)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-B','1','in',1217354128)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-B','1','out',-1698994184)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-B','1','ops',622172096)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-B','2','in',-336490576)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-B','2','out',1612718608)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-B','2','ops',-1443109896)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-C','1','in',387939016)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-C','1','out',348424808)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-C','1','ops',1289234168)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-C','2','in',1950671736)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-C','2','out',1894268888)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-C','2','ops',-2097088680)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-D','1','in',2124995032)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-D','1','out',144017464)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-D','1','ops',-886066352)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-D','2','in',790750696)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-D','2','out',608029976)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-D','2','ops',791149976)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-A','1','in',-1793084488)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-A','1','out',-917169688)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-A','1','ops',-1757165848)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-A','2','in',1496319192)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-A','2','out',-270596664)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-A','2','ops',-1149606584)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-B','1','in',-1279175024)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-B','1','out',138448896)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-B','1','ops',1678572240)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-B','2','in',-2041102408)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-B','2','out',1757945768)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-B','2','ops',1751201384)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-C','1','in',1402092616)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-C','1','out',-2033699744)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-C','1','ops',-1709702392)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-C','2','in',1002836800)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-C','2','out',-791378280)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-C','2','ops',1320410400)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-D','1','in',918498816)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-D','1','out',-1348031952)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-D','1','ops',-753020712)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-D','2','in',-1843604312)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-D','2','out',1247036256)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-D','2','ops',-388338136)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-A','1','in',-118961448)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-A','1','out',-320174664)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-A','1','ops',-149311824)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-A','2','in',1454088656)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-A','2','out',-1379482184)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-A','2','ops',-740674272)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-B','1','in',153831784)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-B','1','out',213586520)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-B','1','ops',1018520976)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-B','2','in',-729537280)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-B','2','out',-1614184992)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-B','2','ops',333016040)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-C','1','in',-621018736)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-C','1','out',2004498096)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-C','1','ops',-739837864)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-C','2','in',-144395224)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-C','2','out',-318056832)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-C','2','ops',-566238720)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-D','1','in',-61869424)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-D','1','out',-1694337192)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-D','1','ops',-1336388944)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-D','2','in',1865735040)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-D','2','out',169114712)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','28','flowlet-D','2','ops',91851360)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-A','1','in',886735848)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-A','1','out',92696416)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-A','1','ops',1699778320)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-A','2','in',1391963112)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-A','2','out',1753002960)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-A','2','ops',1154793376)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-B','1','in',-989903184)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-B','1','out',356120192)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-B','1','ops',1221818848)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-B','2','in',-1720458416)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-B','2','out',-432516936)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-B','2','ops',1423471056)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-C','1','in',-1655488592)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-C','1','out',1896497296)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-C','1','ops',436769224)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-C','2','in',375372968)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-C','2','out',-2005960984)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-C','2','ops',1304953784)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-D','1','in',-821466088)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-D','1','out',1106056728)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-D','1','ops',-1974826656)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-D','2','in',445449608)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-D','2','out',384524608)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','28','flowlet-D','2','ops',1051441048)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-A','1','in',503359320)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-A','1','out',-770893256)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-A','1','ops',1650170056)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-A','2','in',1188810296)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-A','2','out',-317089872)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-A','2','ops',-128182432)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-B','1','in',419237312)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-B','1','out',-688517968)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-B','1','ops',-850414120)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-B','2','in',256202696)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-B','2','out',1101057432)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-B','2','ops',-1391976352)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-C','1','in',-1650711032)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-C','1','out',745304232)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-C','1','ops',846872872)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-C','2','in',1049682904)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-C','2','out',39483184)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-C','2','ops',-428962464)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-D','1','in',1807650888)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-D','1','out',-1527981216)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-D','1','ops',2002235256)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-D','2','in',1175855432)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-D','2','out',-1561296288)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','28','flowlet-D','2','ops',-1395814456)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','18','flowlet-A','1','in',-742189544)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','18','flowlet-A','1','out',1143775032)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','18','flowlet-A','1','ops',336308712)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','18','flowlet-A','2','in',2118159016)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','18','flowlet-A','2','out',-247942280)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','18','flowlet-A','2','ops',898616080)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','18','flowlet-B','1','in',-103533200)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','18','flowlet-B','1','out',1651790248)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','18','flowlet-B','1','ops',-1904236648)
